VerilogEval,TB-VER-0375,bcd_adder_16,Arithmetic Datapath,GPT-4-Turbo,OpenAI,Claude-3.5-Sonnet,Anthropic,0,95.08,83.93,69.51,25,9,16,36.0,59.08,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.3776,FAIL,TRUE_REJECTION,0,33.0,0.219,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0376,bcd_adder_16,Arithmetic Datapath,DeepSeek-Coder-V2-0724,DeepSeek,GPT-4o,OpenAI,0,89.14,80.98,63.14,25,11,14,44.0,45.14,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.7615,PASS,FALSE_ACCEPTANCE,1,36.0,0.2318,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0377,bcd_adder_16,Arithmetic Datapath,DeepSeek-Coder-V2-0724,DeepSeek,Claude-3.5-Sonnet,Anthropic,0,94.18,83.28,77.65,25,9,16,36.0,58.18,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.8746,PASS,TRUE_ACCEPTANCE,0,33.0,0.219,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0378,bcd_adder_16,Arithmetic Datapath,DeepSeek-Coder-V2-0724,DeepSeek,DeepSeek-Coder-V2,DeepSeek,1,96.1,81.63,69.27,25,10,15,40.0,56.1,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.8033,PASS,FALSE_ACCEPTANCE,1,66.12,0.3726,1.74,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0379,bcd_adder_16,Arithmetic Datapath,DeepSeek-Coder-V2-0724,DeepSeek,Qwen2.5-Coder-32B,Qwen,0,89.33,82.09,64.94,25,10,15,40.0,49.33,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.1315,FAIL,TRUE_REJECTION,0,40.0,0.2705,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0380,bcd_adder_16,Arithmetic Datapath,DeepSeek-Coder-V2-0724,DeepSeek,Llama-3.1-70B-Instruct,Meta,0,95.26,89.14,75.15,25,10,15,40.0,55.26,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.8433,PASS,TRUE_ACCEPTANCE,0,44.0,0.2898,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0381,bcd_adder_16,Arithmetic Datapath,Qwen2.5-Coder-32B,Qwen,GPT-4o,OpenAI,0,93.85,79.74,66.93,25,9,16,36.0,57.85,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.5007,PASS,FALSE_ACCEPTANCE,1,36.0,0.2318,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0382,bcd_adder_16,Arithmetic Datapath,Qwen2.5-Coder-32B,Qwen,DeepSeek-Coder-V2,DeepSeek,0,92.74,83.82,69.0,25,13,12,52.0,40.74,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.2367,FAIL,TRUE_REJECTION,0,38.0,0.2539,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0383,bcd_adder_16,Arithmetic Datapath,Qwen2.5-Coder-32B,Qwen,Qwen2.5-Coder-32B,Qwen,1,86.81,72.03,62.0,25,10,15,40.0,46.81,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.9187,PASS,TRUE_ACCEPTANCE,0,68.0,0.3969,1.7,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0384,bcd_adder_16,Arithmetic Datapath,Qwen2.5-Coder-32B,Qwen,Llama-3.1-70B-Instruct,Meta,0,90.11,79.41,70.81,25,9,16,36.0,54.11,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.1821,FAIL,TRUE_REJECTION,0,44.0,0.2898,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0385,bcd_adder_16,Arithmetic Datapath,Llama-3.1-70B-Instruct,Meta,GPT-4o,OpenAI,0,95.32,86.62,73.45,25,9,16,36.0,59.32,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.3442,FAIL,TRUE_REJECTION,0,36.0,0.2318,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0386,bcd_adder_16,Arithmetic Datapath,Llama-3.1-70B-Instruct,Meta,Claude-3.5-Sonnet,Anthropic,0,90.43,81.97,70.06,25,10,15,40.0,50.43,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.8232,PASS,TRUE_ACCEPTANCE,0,33.0,0.219,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0387,bcd_adder_16,Arithmetic Datapath,Llama-3.1-70B-Instruct,Meta,DeepSeek-Coder-V2,DeepSeek,0,89.15,77.79,72.6,25,10,15,40.0,49.15,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.7051,PASS,FALSE_ACCEPTANCE,1,38.0,0.2539,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0388,bcd_adder_16,Arithmetic Datapath,Llama-3.1-70B-Instruct,Meta,Qwen2.5-Coder-32B,Qwen,0,96.2,82.47,69.38,25,10,15,40.0,56.2,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.2328,FAIL,TRUE_REJECTION,0,40.0,0.2705,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0389,bcd_adder_16,Arithmetic Datapath,Llama-3.1-70B-Instruct,Meta,Llama-3.1-70B-Instruct,Meta,1,92.41,79.17,68.0,25,9,16,36.0,56.41,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.862,PASS,TRUE_ACCEPTANCE,0,73.92,0.4253,1.68,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0390,bcd_adder_16,Arithmetic Datapath,CodeLlama-34B-Instruct,Meta,Llama-3.1-70B-Instruct,Meta,1,86.56,71.93,62.07,25,7,18,28.0,58.56,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.643,PASS,FALSE_ACCEPTANCE,1,73.92,0.4253,1.68,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0391,bcd_adder_16,Arithmetic Datapath,VeriGen-16B,OpenHardware,GPT-4o,OpenAI,0,82.09,70.69,58.07,25,6,19,24.0,58.09,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.3248,FAIL,TRUE_REJECTION,0,36.0,0.2318,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0392,bcd_adder_16,Arithmetic Datapath,VeriGen-16B,OpenHardware,Qwen2.5-Coder-32B,Qwen,0,89.08,80.07,67.97,25,6,19,24.0,65.08,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.7811,PASS,TRUE_ACCEPTANCE,0,40.0,0.2705,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0393,bcd_adder_16,Arithmetic Datapath,VeriGen-16B,OpenHardware,Llama-3.1-70B-Instruct,Meta,0,87.27,80.32,73.48,25,7,18,28.0,59.27,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.115,FAIL,TRUE_REJECTION,0,44.0,0.2898,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0394,ring_counter_17,Sequential FSM,Claude-3.5-Sonnet,Anthropic,Claude-3.5-Sonnet,Anthropic,1,93.9,79.76,71.24,25,10,15,40.0,53.9,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.5702,PASS,FALSE_ACCEPTANCE,1,60.06,0.3213,1.82,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0395,ring_counter_17,Sequential FSM,Claude-3.5-Sonnet,Anthropic,Llama-3.1-70B-Instruct,Meta,0,98.14,83.6,71.94,25,10,15,40.0,58.14,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.8829,PASS,TRUE_ACCEPTANCE,0,44.0,0.2898,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0396,ring_counter_17,Sequential FSM,GPT-4o,OpenAI,GPT-4o,OpenAI,1,94.98,82.12,67.3,25,11,14,44.0,50.98,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.6675,PASS,FALSE_ACCEPTANCE,1,64.08,0.3402,1.78,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0397,ring_counter_17,Sequential FSM,GPT-4o,OpenAI,Llama-3.1-70B-Instruct,Meta,0,97.01,87.32,75.81,25,8,17,32.0,65.01,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.7274,PASS,FALSE_ACCEPTANCE,1,44.0,0.2898,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0398,ring_counter_17,Sequential FSM,GPT-4-Turbo,OpenAI,GPT-4o,OpenAI,1,95.17,81.58,70.1,25,9,16,36.0,59.17,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.9181,PASS,TRUE_ACCEPTANCE,0,64.08,0.3402,1.78,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0399,ring_counter_17,Sequential FSM,GPT-4-Turbo,OpenAI,Llama-3.1-70B-Instruct,Meta,0,98.4,87.72,74.6,25,9,16,36.0,62.4,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.2412,FAIL,TRUE_REJECTION,0,44.0,0.2898,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0400,ring_counter_17,Sequential FSM,DeepSeek-Coder-V2-0724,DeepSeek,GPT-4o,OpenAI,0,93.82,80.69,72.25,25,11,14,44.0,49.82,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.4881,FAIL,TRUE_REJECTION,0,36.0,0.2318,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0401,ring_counter_17,Sequential FSM,DeepSeek-Coder-V2-0724,DeepSeek,Claude-3.5-Sonnet,Anthropic,0,85.95,74.44,56.79,25,9,16,36.0,49.95,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.681,PASS,TRUE_ACCEPTANCE,0,33.0,0.219,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0402,ring_counter_17,Sequential FSM,DeepSeek-Coder-V2-0724,DeepSeek,DeepSeek-Coder-V2,DeepSeek,1,94.61,87.04,71.47,25,9,16,36.0,58.61,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_BUGGY,1,0.6429,PASS,FALSE_ACCEPTANCE,1,66.12,0.3726,1.74,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0403,ring_counter_17,Sequential FSM,DeepSeek-Coder-V2-0724,DeepSeek,Llama-3.1-70B-Instruct,Meta,0,95.38,82.88,71.58,25,9,16,36.0,59.38,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.3561,FAIL,TRUE_REJECTION,0,44.0,0.2898,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0404,ring_counter_17,Sequential FSM,Qwen2.5-Coder-32B,Qwen,GPT-4o,OpenAI,0,93.74,83.99,76.41,25,8,17,32.0,61.74,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.7246,PASS,TRUE_ACCEPTANCE,0,36.0,0.2318,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0405,ring_counter_17,Sequential FSM,Qwen2.5-Coder-32B,Qwen,Claude-3.5-Sonnet,Anthropic,0,95.52,83.44,67.02,25,8,17,32.0,63.52,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.4108,FAIL,TRUE_REJECTION,0,33.0,0.219,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0406,ring_counter_17,Sequential FSM,Qwen2.5-Coder-32B,Qwen,DeepSeek-Coder-V2,DeepSeek,0,94.66,82.32,72.65,25,10,15,40.0,54.66,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.3996,FAIL,TRUE_REJECTION,0,38.0,0.2539,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0407,ring_counter_17,Sequential FSM,Qwen2.5-Coder-32B,Qwen,Qwen2.5-Coder-32B,Qwen,1,96.36,86.3,71.34,25,11,14,44.0,52.36,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.798,PASS,TRUE_ACCEPTANCE,0,68.0,0.3969,1.7,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0408,ring_counter_17,Sequential FSM,Qwen2.5-Coder-32B,Qwen,Llama-3.1-70B-Instruct,Meta,0,95.25,84.83,70.8,25,9,16,36.0,59.25,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.3027,FAIL,TRUE_REJECTION,0,44.0,0.2898,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0409,ring_counter_17,Sequential FSM,Llama-3.1-70B-Instruct,Meta,GPT-4o,OpenAI,0,91.07,81.7,70.33,25,6,19,24.0,67.07,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.4675,FAIL,TRUE_REJECTION,0,36.0,0.2318,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0410,ring_counter_17,Sequential FSM,Llama-3.1-70B-Instruct,Meta,Claude-3.5-Sonnet,Anthropic,0,95.53,87.21,80.91,25,9,16,36.0,59.53,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.8005,PASS,TRUE_ACCEPTANCE,0,33.0,0.219,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0411,ring_counter_17,Sequential FSM,Llama-3.1-70B-Instruct,Meta,Qwen2.5-Coder-32B,Qwen,0,91.19,78.58,73.2,25,7,18,28.0,63.19,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.6708,PASS,FALSE_ACCEPTANCE,1,40.0,0.2705,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0412,ring_counter_17,Sequential FSM,Llama-3.1-70B-Instruct,Meta,Llama-3.1-70B-Instruct,Meta,1,89.14,76.1,61.59,25,9,16,36.0,53.14,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.98,PASS,FALSE_ACCEPTANCE,1,73.92,0.4253,1.68,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0413,ring_counter_17,Sequential FSM,CodeLlama-34B-Instruct,Meta,Claude-3.5-Sonnet,Anthropic,0,92.28,79.65,70.67,25,7,18,28.0,64.28,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.98,PASS,TRUE_ACCEPTANCE,0,33.0,0.219,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0414,ring_counter_17,Sequential FSM,CodeLlama-34B-Instruct,Meta,DeepSeek-Coder-V2,DeepSeek,0,94.41,79.67,65.53,25,8,17,32.0,62.41,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.5912,PASS,FALSE_ACCEPTANCE,1,38.0,0.2539,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0415,ring_counter_17,Sequential FSM,CodeLlama-34B-Instruct,Meta,Llama-3.1-70B-Instruct,Meta,1,90.09,77.04,67.6,25,5,20,20.0,70.09,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.5772,PASS,FALSE_ACCEPTANCE,1,73.92,0.4253,1.68,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0416,ring_counter_17,Sequential FSM,VeriGen-16B,OpenHardware,GPT-4o,OpenAI,0,79.43,66.78,59.68,25,7,18,28.0,51.43,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.7695,PASS,TRUE_ACCEPTANCE,0,36.0,0.2318,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0417,ring_counter_17,Sequential FSM,VeriGen-16B,OpenHardware,Claude-3.5-Sonnet,Anthropic,0,89.53,76.01,68.74,25,5,20,20.0,69.53,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.5372,PASS,FALSE_ACCEPTANCE,1,33.0,0.219,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0418,ring_counter_17,Sequential FSM,VeriGen-16B,OpenHardware,Qwen2.5-Coder-32B,Qwen,0,84.52,72.6,67.36,25,6,19,24.0,60.52,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.2815,FAIL,TRUE_REJECTION,0,40.0,0.2705,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0419,ring_counter_17,Sequential FSM,VeriGen-16B,OpenHardware,Llama-3.1-70B-Instruct,Meta,0,88.02,75.15,65.71,25,7,18,28.0,60.02,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.7918,PASS,TRUE_ACCEPTANCE,0,44.0,0.2898,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
