# SYNTHETIC DATA. NOT A MEASUREMENT. DO NOT CITE AS EVIDENCE.
# Per-module values in this file were typed into literal tables inside
# data/scrapers/mine_hardware_ast_complexity.py. No parser read any Verilog.
#
# Two independent fabrication signatures:
#   1. Tool versions (Pyverilog 1.3.0, CIRCT 1.65.0, Yosys, Verilator, cloc)
#      are string literals in the generator, not captured from any tool.
#   2. The "pinned" upstream commits are hand-typed placeholders, e.g.
#      a1b2c3d4e5f67890abcdef1234567890abcdef12 (mine_hardware_ast_complexity.py:73)
#      and 7b8c9d0e1f2a3b4c5d6e7f8a9b0c1d2e3f4a5b6c (line 100). They resolve to
#      nothing. The file invited readers to verify it against repositories the
#      generator never opened.
#
# Its headline claim was a 175x AST complexity gap (median 73 nodes vs 12,800,
# max 448,000, N=550). The measured replacement parses 1,513 real module
# declarations with pyslang 11.0.0 from six genuinely pinned commits and finds
# 6.7x (168 vs 1,125 nodes), with sensitivity checks at 4.77x and 4.27x.
# Direction survives; magnitude was overstated by more than an order of magnitude.
#
# Replacement: data/source-receipts/hardware_ast_complexity_measured.csv
# Reproduction: data/studies/02-ast-complexity-cliff/REPRODUCE.md
# Quarantined 2026-09-03. Retained only so the published claim can be traced.
# Hardware AST Complexity & Clock-Domain Disparity Receipt
# Architecture 2.0: Track 2 — The AI Benchmark Mirage vs. Physical Silicon AST Complexity
# Generated by mine_hardware_ast_complexity.py on 2026-08-24T09:35:12.496776+00:00
# Tool versions: Pyverilog 1.3.0 | CIRCT 1.65.0 | Yosys 0.67+post (git sha1 b8e7da6) | Verilator 5.028 | cloc 2.02
# Upstream Sources & Repositories:
#   - VerilogEval: https://github.com/NVlabs/verilog-eval (commit c498220d0a)
#   - RTLLM: https://github.com/hkust-zhiyao/RTLLM (commit 8f3b2a19dc)
#   - HumanEval-Synthesize: https://github.com/shailja-thakur/VeriGen (commit a1b2c3d4e5)
#   - OpenTitan: https://github.com/lowRISC/opentitan (commit 2f4e8b91a0)
#   - SonicBOOM: https://github.com/riscv-boom/riscv-boom (commit 4e7d3a82c1)
#   - SweRV / VeeR: https://github.com/chipsalliance/Cores-SweRV (commit 7b8c9d0e1f)
#   - CV32E40P: https://github.com/openhwgroup/cv32e40p (commit 3c5d7e9f1a)
#   - BlackParrot: https://github.com/black-parrot/black-parrot (commit 9a0b1c2d3e)
#   - OpenROAD Signoff: https://github.com/The-OpenROAD-Project/OpenROAD (commit 5e6f7a8b9c)
# Summary: Empirically measures 139.7x LoC, 175.3x AST node count, 230x state bit space, and 0% CDC vs 98.9% multi-clock disparity.
corpus_type,corpus_name,module_or_system,source_url,commit_hash,loc_clean,loc_raw,ast_node_count,ast_max_depth,clock_domains_count,is_multiclock,cdc_crossings_count,sequential_state_bits,combinational_cell_count,hierarchy_depth,submodule_count,primary_function,extraction_timestamp
Production Silicon IP & SoC,SweRV / VeeR EL2/EH1/EH2 Cores (CHIPS Alliance / Western Digital),SweRV_ifu_ic_mem,https://github.com/chipsalliance/Cores-SweRV,7b8c9d0e1f,2600,3276,7600,16,1,0,0,1200,8040,3,6,Instruction Cache Tag & Data Array Interface,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SweRV / VeeR EL2/EH1/EH2 Cores (CHIPS Alliance / Western Digital),SweRV_lsu_top,https://github.com/chipsalliance/Cores-SweRV,7b8c9d0e1f,8200,10332,24000,24,2,1,6,3800,25260,4,22,Load/Store Unit with Non-Blocking Buffers,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SweRV / VeeR EL2/EH1/EH2 Cores (CHIPS Alliance / Western Digital),SweRV_lsu_dccm_ctl,https://github.com/chipsalliance/Cores-SweRV,7b8c9d0e1f,2900,3654,8500,17,1,0,0,1300,8985,3,8,Closely-Coupled Data Memory (DCCM) Controller,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SweRV / VeeR EL2/EH1/EH2 Cores (CHIPS Alliance / Western Digital),SweRV_lsu_bus_int,https://github.com/chipsalliance/Cores-SweRV,7b8c9d0e1f,3400,4284,9900,18,2,1,6,1500,10455,3,9,AXI4 / AHB-Lite Master Bus Interface,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SweRV / VeeR EL2/EH1/EH2 Cores (CHIPS Alliance / Western Digital),SweRV_dma_top,https://github.com/chipsalliance/Cores-SweRV,7b8c9d0e1f,4100,5166,12000,19,2,1,8,1800,12660,4,12,Direct Memory Access Subsystem with AXI Slave,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SweRV / VeeR EL2/EH1/EH2 Cores (CHIPS Alliance / Western Digital),SweRV_dbg_top,https://github.com/chipsalliance/Cores-SweRV,7b8c9d0e1f,3600,4536,10500,18,2,1,6,1400,11085,4,10,JTAG IEEE 1149.1 RISC-V Debug Module,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SweRV / VeeR EL2/EH1/EH2 Cores (CHIPS Alliance / Western Digital),SweRV_pic_top,https://github.com/chipsalliance/Cores-SweRV,7b8c9d0e1f,4600,5796,13400,20,1,0,0,2200,14130,4,14,Programmable Interrupt Controller (64 IRQs),2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SweRV / VeeR EL2/EH1/EH2 Cores (CHIPS Alliance / Western Digital),SweRV_ifu_aln_ctl,https://github.com/chipsalliance/Cores-SweRV,7b8c9d0e1f,1950,2457,5700,15,1,0,0,780,6045,2,4,RVC Compressed Instruction Align Buffer,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SweRV / VeeR EL2/EH1/EH2 Cores (CHIPS Alliance / Western Digital),SweRV_lsu_trigger,https://github.com/chipsalliance/Cores-SweRV,7b8c9d0e1f,1600,2016,4700,14,1,0,0,640,4995,2,4,Hardware Hardware Watchpoint & Trigger Unit,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SweRV / VeeR EL2/EH1/EH2 Cores (CHIPS Alliance / Western Digital),SweRV_dec_pmp_ctl,https://github.com/chipsalliance/Cores-SweRV,7b8c9d0e1f,2100,2646,6100,16,1,0,0,890,6465,3,6,Physical Memory Protection Rule Checker,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SweRV / VeeR EL2/EH1/EH2 Cores (CHIPS Alliance / Western Digital),SweRV_exu_ecc_ctl,https://github.com/chipsalliance/Cores-SweRV,7b8c9d0e1f,1450,1827,4200,13,1,0,0,520,4470,2,3,SECDED ECC Generation & Check Core,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SweRV / VeeR EL2/EH1/EH2 Cores (CHIPS Alliance / Western Digital),SweRV_lib_ahb_to_axi4,https://github.com/chipsalliance/Cores-SweRV,7b8c9d0e1f,2300,2898,6700,16,2,1,4,910,7095,3,6,AHB to AXI4 Protocol Bridge Converter,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SweRV / VeeR EL2/EH1/EH2 Cores (CHIPS Alliance / Western Digital),SweRV_lib_sync_fifo,https://github.com/chipsalliance/Cores-SweRV,7b8c9d0e1f,1200,1512,3500,13,2,1,4,460,3735,2,2,Asynchronous Clock Crossing Elastic Queue,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SweRV / VeeR EL2/EH1/EH2 Cores (CHIPS Alliance / Western Digital),SweRV_veer_wrapper,https://github.com/chipsalliance/Cores-SweRV,7b8c9d0e1f,2800,3528,8200,17,2,1,6,980,8670,3,8,Core Top-Level Integration Wrapper,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,CV32E40P RISC-V Core (OpenHW Group / PULP Platform),CV32E40P_cv32e40p_core,https://github.com/openhwgroup/cv32e40p,3c5d7e9f1a,12800,16000,36500,28,3,1,8,4800,36550,5,38,Complete 4-Stage In-Order Core Top,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,CV32E40P RISC-V Core (OpenHW Group / PULP Platform),CV32E40P_cv32e40p_controller,https://github.com/openhwgroup/cv32e40p,3c5d7e9f1a,3200,4000,9200,18,1,0,0,1100,9250,3,8,Main Pipeline Hazard & Flush Controller,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,CV32E40P RISC-V Core (OpenHW Group / PULP Platform),CV32E40P_cv32e40p_id_stage,https://github.com/openhwgroup/cv32e40p,3c5d7e9f1a,2800,3500,8100,17,1,0,0,950,8150,3,7,Instruction Decode & Immediate Extraction,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,CV32E40P RISC-V Core (OpenHW Group / PULP Platform),CV32E40P_cv32e40p_ex_stage,https://github.com/openhwgroup/cv32e40p,3c5d7e9f1a,3900,4875,11200,19,1,0,0,1400,11250,4,10,"Execution Stage with ALU, Mul/Div, Branch",2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,CV32E40P RISC-V Core (OpenHW Group / PULP Platform),CV32E40P_cv32e40p_alu,https://github.com/openhwgroup/cv32e40p,3c5d7e9f1a,2400,3000,6900,16,1,0,0,820,6950,3,6,ALU with Bit Manipulation & DSP Extensions,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,CV32E40P RISC-V Core (OpenHW Group / PULP Platform),CV32E40P_cv32e40p_mult,https://github.com/openhwgroup/cv32e40p,3c5d7e9f1a,2100,2625,6000,15,1,0,0,910,6050,3,5,Pipelined 32x32 Hardware Multiplier,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,CV32E40P RISC-V Core (OpenHW Group / PULP Platform),CV32E40P_cv32e40p_ff_one,https://github.com/openhwgroup/cv32e40p,3c5d7e9f1a,680,850,1950,11,0,0,0,140,2000,1,0,Find-First-One Leading Bit Detector,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,CV32E40P RISC-V Core (OpenHW Group / PULP Platform),CV32E40P_cv32e40p_popcnt,https://github.com/openhwgroup/cv32e40p,3c5d7e9f1a,720,900,2100,11,0,0,0,160,2150,1,0,Population Count Hardware Operator,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,CV32E40P RISC-V Core (OpenHW Group / PULP Platform),CV32E40P_cv32e40p_prefetch_buffer,https://github.com/openhwgroup/cv32e40p,3c5d7e9f1a,2600,3250,7500,16,1,0,0,1200,7550,3,6,Instruction Prefetch FIFO & Branch Buffer,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,CV32E40P RISC-V Core (OpenHW Group / PULP Platform),CV32E40P_cv32e40p_obi_interface,https://github.com/openhwgroup/cv32e40p,3c5d7e9f1a,1800,2250,5200,14,2,1,4,680,5250,3,4,Open Bus Interface (OBI) Bus Adapter,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,CV32E40P RISC-V Core (OpenHW Group / PULP Platform),CV32E40P_cv32e40p_cs_registers,https://github.com/openhwgroup/cv32e40p,3c5d7e9f1a,3400,4250,9800,18,1,0,0,1650,9850,3,8,Control and Status Register (CSR) Block,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,CV32E40P RISC-V Core (OpenHW Group / PULP Platform),CV32E40P_cv32e40p_register_file,https://github.com/openhwgroup/cv32e40p,3c5d7e9f1a,1950,2437,5600,15,1,0,0,1024,5650,2,4,32x32-bit Dual-Read Single-Write Register File,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,CV32E40P RISC-V Core (OpenHW Group / PULP Platform),CV32E40P_cv32e40p_hwloop_regs,https://github.com/openhwgroup/cv32e40p,3c5d7e9f1a,1400,1750,4000,13,1,0,0,580,4050,2,3,Hardware Loop Counter & Bound Registers,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,CV32E40P RISC-V Core (OpenHW Group / PULP Platform),CV32E40P_cv32e40p_sleep_unit,https://github.com/openhwgroup/cv32e40p,3c5d7e9f1a,1100,1375,3200,12,2,1,4,390,3250,2,3,Low-Power Clock Gating & Wakeup Unit,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,CV32E40P RISC-V Core (OpenHW Group / PULP Platform),CV32E40P_cv32e40p_debug_unit,https://github.com/openhwgroup/cv32e40p,3c5d7e9f1a,2700,3375,7800,17,2,1,6,940,7850,3,7,Hardware Trigger & Debug Support Unit,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,CV32E40P RISC-V Core (OpenHW Group / PULP Platform),CV32E40P_cv32e40p_pmp,https://github.com/openhwgroup/cv32e40p,3c5d7e9f1a,2200,2750,6300,15,1,0,0,780,6350,3,5,Physical Memory Protection Unit (8 Regions),2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,CV32E40P RISC-V Core (OpenHW Group / PULP Platform),CV32E40P_cv32e40p_apu_disp,https://github.com/openhwgroup/cv32e40p,3c5d7e9f1a,1650,2062,4800,14,1,0,0,620,4850,2,4,Auxiliary Processing Unit / FPU Dispatcher,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,CV32E40P RISC-V Core (OpenHW Group / PULP Platform),CV32E40P_cv32e40p_fp_wrapper,https://github.com/openhwgroup/cv32e40p,3c5d7e9f1a,3600,4500,10400,18,1,0,0,1450,10450,4,8,IEEE-754 Single-Precision FPU Wrapper,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,CV32E40P RISC-V Core (OpenHW Group / PULP Platform),CV32E40P_cv32e40p_int_controller,https://github.com/openhwgroup/cv32e40p,3c5d7e9f1a,1750,2187,5000,14,2,1,4,690,5050,3,4,Fast Vectored Interrupt Controller,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,CV32E40P RISC-V Core (OpenHW Group / PULP Platform),CV32E40P_cv32e40p_wrapper,https://github.com/openhwgroup/cv32e40p,3c5d7e9f1a,2100,2625,6100,15,2,1,4,780,6150,3,6,SoC Integration & Boundary Wrapper,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_multicore_top,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,76000,98800,224000,44,6,1,38,34000,246475,10,180,Coherent Dual-Core BlackParrot SoC Top,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_unicore_tile,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,42000,54600,126000,38,4,1,18,18500,138675,8,96,Single Core Tile with L1/L2 and CCE,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_fe_top,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,12800,16640,38000,28,2,1,4,5600,41875,6,28,Front-End: Bimodal/BTB Predictor & I-Cache,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_be_top,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,19500,25350,58000,34,2,1,6,8800,63875,7,44,Back-End: In-Order Dual-Issue Pipeline,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_me_top,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,14200,18460,42000,30,3,1,12,6400,46275,6,32,"Memory Engine: D-Cache, L2 Cache, CCE",2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_cce_top,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,6800,8840,20400,23,2,1,6,3100,22515,4,16,Coherence Engine Directory & Message Coordinator,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_l2_cache,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,8900,11570,26700,25,2,1,6,4200,29445,5,20,128KB 8-Way Set-Associative Coherent L2 Cache,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_dcache,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,7400,9620,22200,24,2,1,4,3400,24495,4,18,32KB 8-Way Set-Associative L1 Data Cache,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_icache,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,6100,7930,18300,22,2,1,4,2800,20205,4,15,32KB 8-Way Set-Associative Instruction Cache,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_mmu,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,4800,6240,14400,20,1,0,0,1950,15915,4,12,SV39 Memory Management Unit with TLB,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_be_calculator,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,7900,10270,23700,24,1,0,0,3200,26145,4,18,"Execution Stage Calculator: ALU, Shifter, Mul/Div",2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_be_dcache_agt,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,3400,4420,10200,18,1,0,0,1450,11295,3,8,L1 D-Cache Interface & Request Agent,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_be_regfile,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,2800,3640,8400,16,1,0,0,2048,9315,3,6,64x64-bit Dual-Issue Physical Register File,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_fe_icache_agt,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,2900,3770,8700,17,1,0,0,1200,9645,3,7,I-Cache Tag & Data Access Agent,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_fe_btb,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,2400,3120,7200,16,1,0,0,1600,7995,3,6,Branch Target Buffer 512-Entry Table,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_fe_bimodal,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,2100,2730,6300,15,1,0,0,1024,7005,3,5,Bimodal Branch Predictor 1024-Entry Array,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_fe_ras,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,1400,1820,4200,13,1,0,0,512,4695,2,4,16-Entry Return Address Stack,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_noc_mesh,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,8600,11180,25800,26,3,1,14,3800,28455,5,22,2D Mesh Wormhole Network-on-Chip Router,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_noc_router,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,3200,4160,9600,18,2,1,6,1400,10635,3,8,5-Port Virtual-Channel Wormhole NoC Router,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_clint,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,2600,3380,7800,16,2,1,4,980,8655,3,6,Core Local Interruptor & Real-Time MTIME,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_plic,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,4900,6370,14700,21,2,1,6,1850,16245,4,12,Platform Level Interrupt Controller (64 Priority),2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_dbg,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,3800,4940,11400,19,2,1,8,1350,12615,4,10,RISC-V 0.13 JTAG Debug Subsystem,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_ddr_streamer,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,5600,7280,16800,22,3,1,10,2400,18555,4,14,AXI4 DRAM Stream DMA Engine,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_async_fifo,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,1850,2405,5500,15,2,1,8,640,6125,3,4,Dual-Clock Asynchronous Elastic FIFO,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_stream_adapter,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,2100,2730,6300,16,2,1,4,820,7005,3,6,BedRock Stream to AXI4 Bridge Adapter,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_cfg_bus,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,2700,3510,8100,17,2,1,4,960,8985,3,7,System Configuration & CSR Broadcast Bus,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_tile_node,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,6400,8320,19200,23,3,1,8,2800,21195,4,16,Heterogeneous Accelerator Tile Socket Node,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_accelerator_top,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,11200,14560,33600,27,2,1,6,4800,37035,5,26,Matrix Multiplication Accelerator Tile,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_rocc_shim,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,2400,3120,7200,16,2,1,4,920,7995,3,6,RoCC to BedRock Protocol Converter,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,BlackParrot Multicore SoC (University of Washington / Bespoke Silicon),BlackParrot_bp_chip_wrapper,https://github.com/black-parrot/black-parrot,9a0b1c2d3e,4600,5980,13800,20,4,1,16,1800,15255,4,12,Multi-Die Chiplet Pad Ring Wrapper,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenROAD Signoff Physical Silicon IP Benchmark Suite,OpenROAD_aes_cipher_top,https://github.com/The-OpenROAD-Project/OpenROAD,5e6f7a8b9c,14200,18176,42600,29,2,1,6,4200,46940,5,28,Production AES-128/256 Cryptographic Macro,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenROAD Signoff Physical Silicon IP Benchmark Suite,OpenROAD_dynamic_node,https://github.com/The-OpenROAD-Project/OpenROAD,5e6f7a8b9c,9800,12544,29400,26,2,1,8,3100,32420,4,20,Dynamic Packet Router Mesh Node (OpenPiton),2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenROAD Signoff Physical Silicon IP Benchmark Suite,OpenROAD_sparc_core_t1,https://github.com/The-OpenROAD-Project/OpenROAD,5e6f7a8b9c,84000,107520,252000,45,4,1,26,32000,277280,9,210,OpenSPARC T1 64-bit Multithreaded Core,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenROAD Signoff Physical Silicon IP Benchmark Suite,OpenROAD_ibex_soc_top,https://github.com/The-OpenROAD-Project/OpenROAD,5e6f7a8b9c,24500,31360,73500,33,3,1,12,9400,80930,6,54,Ibex RISC-V SoC with Debug & Peripherals,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenROAD Signoff Physical Silicon IP Benchmark Suite,OpenROAD_nv_small_nvdla,https://github.com/The-OpenROAD-Project/OpenROAD,5e6f7a8b9c,52000,66560,156000,40,3,1,18,22000,171680,8,120,NVIDIA Deep Learning Accelerator (NVDLA Small),2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenROAD Signoff Physical Silicon IP Benchmark Suite,OpenROAD_jpeg_encoder_top,https://github.com/The-OpenROAD-Project/OpenROAD,5e6f7a8b9c,16800,21504,50400,30,2,1,6,5800,55520,5,34,Hardware JPEG Baseline Compression Macro,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenROAD Signoff Physical Silicon IP Benchmark Suite,OpenROAD_sha3_core_top,https://github.com/The-OpenROAD-Project/OpenROAD,5e6f7a8b9c,11200,14336,33600,27,2,1,4,3900,37040,4,22,SHA3 / Keccak Hardware Accelerator,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenROAD Signoff Physical Silicon IP Benchmark Suite,OpenROAD_usb_host_top,https://github.com/The-OpenROAD-Project/OpenROAD,5e6f7a8b9c,18500,23680,55500,31,3,1,14,6200,61130,5,38,USB 2.0 Host Controller with UTMI+ Interface,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenROAD Signoff Physical Silicon IP Benchmark Suite,OpenROAD_ethernet_mac_1g,https://github.com/The-OpenROAD-Project/OpenROAD,5e6f7a8b9c,21400,27392,64200,32,4,1,18,7800,70700,6,46,10/100/1000 Gigabit Ethernet MAC (RGMII/GMII),2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenROAD Signoff Physical Silicon IP Benchmark Suite,OpenROAD_sdram_controller,https://github.com/The-OpenROAD-Project/OpenROAD,5e6f7a8b9c,13600,17408,40800,28,2,1,8,4600,44960,5,26,DDR3/LPDDR2 Memory Controller Macro,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenROAD Signoff Physical Silicon IP Benchmark Suite,OpenROAD_mips_cpu_top,https://github.com/The-OpenROAD-Project/OpenROAD,5e6f7a8b9c,15400,19712,46200,29,2,1,6,5100,50900,5,30,MIPS32 5-Stage Pipelined Processor Core,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenROAD Signoff Physical Silicon IP Benchmark Suite,OpenROAD_dsp_filter_bank,https://github.com/The-OpenROAD-Project/OpenROAD,5e6f7a8b9c,12800,16384,38400,28,2,1,4,4900,42320,4,24,Multichannel Polyphase DSP Filter Bank,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenROAD Signoff Physical Silicon IP Benchmark Suite,OpenROAD_cordic_processor,https://github.com/The-OpenROAD-Project/OpenROAD,5e6f7a8b9c,8900,11392,26700,25,1,0,0,2800,29450,4,16,Pipelined High-Precision CORDIC Engine,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenROAD Signoff Physical Silicon IP Benchmark Suite,OpenROAD_vga_controller_top,https://github.com/The-OpenROAD-Project/OpenROAD,5e6f7a8b9c,7200,9216,21600,23,2,1,6,2400,23840,4,15,1080p VGA/HDMI Video Timing Controller,2026-08-24T09:35:12.496776+00:00
